"data_id","language","form","age","gender","mom_ed","comprehension","production"
53533,"English","WS",24,"Female","College",522,522
53534,"English","WS",24,"Male","Some Graduate",91,91
53535,"English","WS",24,"Male","College",107,107
53536,"English","WS",24,"Male","Some College",170,170
53537,"English","WS",24,"Male","Graduate",182,182
53538,"English","WS",24,"Male","Some Secondary",451,451
53539,"English","WS",24,"Female","College",542,542
53540,"English","WS",24,"Female","Some College",477,477
53541,"English","WS",24,"Male","College",139,139
53542,"English","WS",24,"Male","College",107,107
53543,"English","WS",24,"Male","Graduate",119,119
53544,"English","WS",24,"Male","College",120,120
53545,"English","WS",24,"Male","Graduate",610,610
53546,"English","WS",24,"Female","Graduate",505,505
53547,"English","WS",24,"Female","College",168,168
53548,"English","WS",24,"Female","Secondary",215,215
53549,"English","WS",24,"Female","Some Graduate",348,348
53550,"English","WS",24,"Female","Graduate",352,352
53551,"English","WS",24,"Female","Some College",48,48
53552,"English","WS",24,"Female","Graduate",361,361
53553,"English","WS",24,"Female","Graduate",365,365
53554,"English","WS",24,"Female","Graduate",417,417
53555,"English","WS",24,"Male","Graduate",519,519
53556,"English","WS",24,"Male","Some College",139,139
53557,"English","WS",24,"Male","College",146,146
53558,"English","WS",24,"Male","Graduate",413,413
53559,"English","WS",24,"Male","Some College",239,239
53560,"English","WS",24,"Male","College",202,202
53561,"English","WS",24,"Male","Some College",268,268
53562,"English","WS",24,"Male","Graduate",364,364
53563,"English","WS",24,"Male","College",531,531
53564,"English","WS",24,"Male","College",38,38
53565,"English","WS",24,"Male","Graduate",474,474
53566,"English","WS",24,"Male","Graduate",243,243
53567,"English","WS",24,"Female","Graduate",680,680
53568,"English","WS",24,"Female","Graduate",195,195
53569,"English","WS",24,"Male","College",234,234
53570,"English","WS",24,"Male","Secondary",96,96
53571,"English","WS",24,"Male","College",285,285
53572,"English","WS",24,"Male","Graduate",127,127
53573,"English","WS",24,"Female","College",449,449
53574,"English","WS",24,"Male","College",47,47
53575,"English","WS",24,"Female","College",382,382
53576,"English","WS",24,"Female","Graduate",659,659
53577,"English","WS",24,"Male","Some Graduate",334,334
53578,"English","WS",24,"Male","Secondary",115,115
53579,"English","WS",24,"Male","Graduate",300,300
53580,"English","WS",24,"Male","Graduate",316,316
53581,"English","WS",24,"Male","Graduate",39,39
53582,"English","WS",24,"Male","Graduate",452,452
53583,"English","WS",25,"Male","College",509,509
53584,"English","WS",25,"Male","College",21,21
53585,"English","WS",25,"Female","Some Graduate",464,464
53586,"English","WS",25,"Female","Graduate",614,614
53587,"English","WS",25,"Female","College",295,295
53588,"English","WS",25,"Female","Some College",54,54
53589,"English","WS",25,"Female","Some College",282,282
53590,"English","WS",25,"Male","Graduate",282,282
53591,"English","WS",25,"Female","College",4,4
53592,"English","WS",25,"Female","Some Graduate",310,310
53593,"English","WS",25,"Male","College",45,45
53594,"English","WS",25,"Female","Graduate",540,540
53595,"English","WS",25,"Male","Graduate",217,217
53596,"English","WS",25,"Male","Graduate",223,223
53597,"English","WS",25,"Male","Graduate",524,524
53598,"English","WS",25,"Male","Graduate",231,231
53599,"English","WS",25,"Female","College",126,126
53600,"English","WS",25,"Male","Graduate",152,152
53601,"English","WS",25,"Male","Graduate",257,257
53602,"English","WS",25,"Female","Graduate",484,484
53603,"English","WS",25,"Male","College",221,221
53604,"English","WS",25,"Female","Graduate",66,66
53605,"English","WS",25,"Male","College",267,267
53606,"English","WS",25,"Male","Graduate",456,456
53607,"English","WS",25,"Male","Graduate",174,174
53608,"English","WS",25,"Female","Graduate",344,344
53609,"English","WS",25,"Male","College",379,379
53610,"English","WS",26,"Female","Graduate",290,290
53611,"English","WS",26,"Male","College",224,224
53612,"English","WS",26,"Female","Graduate",643,643
53613,"English","WS",26,"Female","Some College",641,641
53614,"English","WS",26,"Male","Graduate",377,377
53615,"English","WS",26,"Female","Graduate",586,586
53616,"English","WS",26,"Male","Graduate",423,423
53617,"English","WS",26,"Female","Graduate",644,644
53618,"English","WS",26,"Female","Some College",680,680
53619,"English","WS",26,"Female","Graduate",482,482
53620,"English","WS",26,"Male","Secondary",230,230
53621,"English","WS",27,"Male","Some College",337,337
53622,"English","WS",27,"Male","College",300,300
53623,"English","WS",27,"Male","College",623,623
53624,"English","WS",27,"Female","Graduate",257,257
53625,"English","WS",27,"Male","Some College",677,677
53626,"English","WS",27,"Male","Graduate",216,216
53627,"English","WS",27,"Male","College",295,295
53628,"English","WS",27,"Female","Some Graduate",455,455
53629,"English","WS",27,"Female","Some Graduate",120,120
53630,"English","WS",27,"Female","Some College",326,326
53631,"English","WS",27,"Male","Some College",572,572
53632,"English","WS",27,"Male","Graduate",538,538
53633,"English","WS",27,"Female","Some Graduate",445,445
53634,"English","WS",27,"Male","Primary",554,554
53635,"English","WS",27,"Female","Some College",86,86
53636,"English","WS",28,"Male","Graduate",227,227
53637,"English","WS",28,"Female","College",86,86
53638,"English","WS",28,"Male","Some College",536,536
53639,"English","WS",28,"Female","Graduate",519,519
53640,"English","WS",28,"Male","Graduate",531,531
53641,"English","WS",28,"Male","Graduate",449,449
53642,"English","WS",28,"Male","Secondary",71,71
53643,"English","WS",28,"Male","College",599,599
53644,"English","WS",28,"Female","Graduate",402,402
53645,"English","WS",28,"Female","Some College",677,677
53646,"English","WS",29,"Male","Some College",548,548
53647,"English","WS",29,"Male","Some College",98,98
53648,"English","WS",29,"Male","Graduate",666,666
53649,"English","WS",29,"Female","College",26,26
53650,"English","WS",29,"Male","College",388,388
53651,"English","WS",30,"Male","Graduate",612,612
53652,"English","WS",30,"Male","Some College",503,503
53653,"English","WS",30,"Female","Graduate",437,437
53654,"English","WS",30,"Female","Graduate",536,536
53655,"English","WS",30,"Female","Graduate",679,679
53656,"English","WS",30,"Male","College",569,569
53657,"English","WS",30,"Male","Some College",466,466
53658,"English","WS",30,"Male","Graduate",574,574
53659,"English","WS",30,"Female","College",479,479
53660,"English","WS",30,"Female","College",630,630
53661,"English","WS",30,"Female","Graduate",496,496
53662,"English","WS",30,"Male","College",560,560
53663,"English","WS",30,"Male","Some Graduate",406,406
53664,"English","WS",30,"Female","Some Graduate",462,462
53665,"English","WS",30,"Male","Some College",341,341
53666,"English","WS",30,"Male","Graduate",548,548
53667,"English","WS",30,"Female","College",514,514
53668,"English","WS",30,"Female","Graduate",641,641
53669,"English","WS",30,"Female","Some Graduate",555,555
53670,"English","WS",30,"Male","Graduate",535,535
53671,"English","WS",30,"Female","College",448,448
53672,"English","WS",30,"Female","Graduate",680,680
53673,"English","WS",30,"Male","College",646,646
53704,"English","WS",18,"Female","Some Graduate",131,131
53705,"English","WS",25,"Female","Some Graduate",415,415
53706,"English","WS",29,"Female","College",599,599
53707,"English","WS",27,"Male","Secondary",141,141
53708,"English","WS",30,"Male","Secondary",456,456
53709,"English","WS",19,"Male","College",45,45
53710,"English","WS",27,"Male","College",290,290
53711,"English","WS",19,"Female","College",83,83
53712,"English","WS",25,"Female","College",352,352
53713,"English","WS",18,"Male","College",23,23
53714,"English","WS",24,"Male","College",154,154
53716,"English","WS",18,"Female","Graduate",221,221
53717,"English","WS",25,"Female","Graduate",522,522
53718,"English","WS",30,"Female","Graduate",624,624
53719,"English","WS",18,"Female","Some College",56,56
53720,"English","WS",24,"Female","Some College",409,409
53721,"English","WS",30,"Female","Some College",511,511
53722,"English","WS",25,"Male","Secondary",680,680
53723,"English","WS",18,"Male","Graduate",126,126
53724,"English","WS",24,"Male","Graduate",485,485
53725,"English","WS",30,"Male","Graduate",675,675
53726,"English","WS",18,"Male","Graduate",31,31
53727,"English","WS",24,"Male","Graduate",75,75
53728,"English","WS",30,"Male","Graduate",394,394
53729,"English","WS",18,"Male","Graduate",187,187
53730,"English","WS",26,"Male","Graduate",628,628
53731,"English","WS",18,"Female","Graduate",517,517
53732,"English","WS",20,"Male",NA,45,45
53733,"English","WS",24,"Male","Graduate",480,480
53735,"English","WS",19,"Female","College",503,503
53736,"English","WS",24,"Female","College",647,647
53737,"English","WS",23,"Male","Some Graduate",453,453
53738,"English","WS",20,"Female","Some College",34,34
53739,"English","WS",24,"Female","Some College",124,124
53741,"English","WS",28,"Male","Graduate",544,544
53742,"English","WS",25,"Male","College",272,272
53743,"English","WS",30,"Male","College",583,583
53744,"English","WS",29,"Female","Graduate",524,524
53745,"English","WS",19,"Female","Graduate",145,145
53746,"English","WS",18,"Female","Some College",30,30
53747,"English","WS",24,"Male","College",182,182
53748,"English","WS",30,"Male","College",636,636
53749,"English","WS",19,"Male","Some College",381,381
53750,"English","WS",25,"Male","Some College",459,459
53752,"English","WS",18,"Female",NA,84,84
53753,"English","WS",23,"Female","College",218,218
53754,"English","WS",30,"Female","College",591,591
53755,"English","WS",24,"Male","Some College",18,18
53756,"English","WS",30,"Male","Some College",176,176
53757,"English","WS",24,"Female","College",364,364
53759,"English","WS",23,"Female","College",501,501
53760,"English","WS",20,"Male","Some College",202,202
53761,"English","WS",18,"Female","College",66,66
53762,"English","WS",30,"Female","College",617,617
53763,"English","WS",25,"Male","College",300,300
53764,"English","WS",30,"Male","Some College",522,522
53765,"English","WS",25,"Male","College",548,548
53767,"English","WS",24,"Male","Graduate",274,274
53769,"English","WS",19,"Female","College",11,11
53770,"English","WS",24,"Female","College",72,72
53772,"English","WS",20,"Male","College",191,191
53773,"English","WS",24,"Male","College",379,379
53775,"English","WS",19,"Female","College",384,384
53776,"English","WS",24,"Female","Some Graduate",310,310
53777,"English","WS",19,"Female","Graduate",62,62
53778,"English","WS",24,"Female","Graduate",454,454
53779,"English","WS",30,"Female","Graduate",654,654
53780,"English","WS",25,"Male","Graduate",488,488
53781,"English","WS",30,"Male","Graduate",329,329
53782,"English","WS",20,"Female","College",358,358
53783,"English","WS",25,"Female","College",520,520
53784,"English","WS",18,"Male","Some College",126,126
53785,"English","WS",24,"Male","Some College",399,399
53786,"English","WS",30,"Male","Some College",497,497
53787,"English","WS",24,"Female","Graduate",358,358
53788,"English","WS",24,"Male","Some Secondary",76,76
53789,"English","WS",20,"Male","Some College",81,81
53790,"English","WS",24,"Male","Some College",189,189
53791,"English","WS",19,"Female","Some College",313,313
53792,"English","WS",25,"Female","Some College",625,625
53793,"English","WS",30,"Female","Some College",652,652
53794,"English","WS",24,"Male","Graduate",178,178
53795,"English","WS",29,"Male","Graduate",284,284
53796,"English","WS",25,"Male","Secondary",60,60
53798,"English","WS",25,"Male","Some College",35,35
53799,"English","WS",19,"Male","College",111,111
53800,"English","WS",25,"Male","College",381,381
53802,"English","WS",30,"Male","College",509,509
53803,"English","WS",24,"Male","College",435,435
53804,"English","WS",25,"Male","Graduate",368,368
53806,"English","WS",25,"Female","Some College",651,651
53808,"English","WS",18,"Male","Some College",151,151
53809,"English","WS",24,"Male","Some College",286,286
53810,"English","WS",30,"Male","Some College",503,503
53811,"English","WS",18,"Female","Some College",52,52
53812,"English","WS",24,"Female","Some College",421,421
53813,"English","WS",30,"Female","Some College",595,595
53814,"English","WS",24,"Male","College",331,331
53815,"English","WS",30,"Male","College",593,593
53816,"English","WS",25,"Male","College",412,412
53818,"English","WS",18,"Female","College",89,89
53819,"English","WS",24,"Female","College",362,362
53820,"English","WS",25,"Male","Some College",98,98
53821,"English","WS",30,"Male","Some College",375,375
53822,"English","WS",30,"Female","College",555,555
53823,"English","WS",19,"Female","Some Graduate",365,365
53824,"English","WS",30,"Female","Some Graduate",655,655
53825,"English","WS",18,"Female","Secondary",121,121
53826,"English","WS",30,"Female","Secondary",618,618
53827,"English","WS",25,"Male","Secondary",169,169
53829,"English","WS",18,"Male","College",176,176
53830,"English","WS",25,"Male","College",598,598
53831,"English","WS",18,"Male","College",50,50
53832,"English","WS",24,"Male","College",363,363
53833,"English","WS",30,"Male","College",634,634
53834,"English","WS",19,"Male","College",281,281
53835,"English","WS",30,"Male","College",569,569
53836,"English","WS",22,"Female","College",575,575
53837,"English","WS",29,"Female","College",666,666
53838,"English","WS",18,"Male","Graduate",207,207
53839,"English","WS",30,"Male","Graduate",539,539
53840,"English","WS",18,"Male","College",104,104
53841,"English","WS",24,"Male","College",390,390
53842,"English","WS",27,"Female",NA,548,548
53843,"English","WS",20,"Female","College",103,103
53844,"English","WS",25,"Female","College",455,455
53845,"English","WS",19,"Female","Graduate",225,225
53846,"English","WS",24,"Female","Graduate",477,477
53847,"English","WS",30,"Female","Graduate",611,611
53848,"English","WS",26,"Female","College",373,373
53849,"English","WS",30,"Female","College",644,644
53850,"English","WS",22,"Female","Graduate",181,181
53851,"English","WS",18,"Female","College",21,21
53852,"English","WS",23,"Female","College",138,138
53853,"English","WS",30,"Female","College",511,511
53854,"English","WS",18,"Male","Some Graduate",262,262
